BHK,Rent,Size,Bathroom,Price per Square Foot,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Cluster
2,12000,1100,2,10,1,0,0,1,0,0,1,0,0,1,0,0
3,12000,1250,3,9,1,0,1,0,0,0,1,0,0,0,1,0
2,10000,1100,2,9,0,1,1,0,0,0,1,0,0,1,0,0
2,45000,1600,2,28,0,0,0,1,0,0,1,0,0,1,0,0
2,22000,1000,2,22,1,0,0,1,0,0,1,0,0,1,0,0
1,6500,455,1,14,0,1,0,1,0,0,1,0,0,1,0,0
3,40000,1473,2,27,0,0,0,1,0,0,1,0,0,1,0,0
5,300000,4050,4,74,0,1,0,1,0,0,1,0,0,1,0,1
1,4000,400,1,10,0,1,0,1,0,0,1,0,0,1,0,0
2,12000,1300,2,9,1,0,0,1,0,0,1,0,0,1,0,0
4,27000,2520,5,10,1,0,1,0,0,0,1,0,0,0,1,0
1,10000,500,1,20,0,0,0,1,0,0,1,0,0,1,0,0
2,10000,200,1,50,0,1,0,1,0,0,1,0,0,1,0,0
2,10000,1200,2,8,0,1,0,1,0,0,1,0,0,1,0,0
3,18000,1950,3,9,1,0,0,1,0,0,1,0,0,1,0,0
1,14500,500,1,29,1,0,1,0,0,0,1,0,0,0,0,0
1,9000,500,3,18,0,1,0,1,0,0,1,0,0,1,0,0
2,14000,1150,2,12,0,0,0,1,0,0,1,0,0,1,0,0
2,18000,242,2,74,0,1,0,1,0,0,1,0,0,1,0,0
2,9500,720,2,13,1,0,1,0,0,0,1,0,0,1,0,0
3,49000,1800,3,27,0,1,0,1,0,0,1,0,0,0,0,0
1,9000,450,1,20,1,0,0,1,0,0,1,0,0,1,0,0
2,130000,130,2,1000,0,1,0,1,0,0,1,0,0,1,0,1
2,8000,690,2,11,0,1,0,1,0,0,1,0,0,1,0,0
2,13000,1000,2,13,0,0,0,1,0,0,1,0,0,1,0,0
3,18000,1500,2,12,1,0,0,1,0,0,1,0,0,1,0,0
3,18000,1150,3,15,1,0,0,1,0,0,1,0,0,1,0,0
3,32000,1783,2,17,1,0,0,1,0,0,1,0,0,1,0,0
2,15000,900,2,16,0,1,0,1,0,0,1,0,0,1,0,0
3,35000,1725,3,20,0,0,0,1,0,0,1,0,0,1,0,0
1,6000,680,1,8,0,1,1,0,0,0,1,0,0,1,0,0
1,9000,550,1,16,1,0,0,1,0,0,1,0,0,1,0,0
2,9500,1290,2,7,1,0,0,1,0,0,1,0,0,1,0,0
2,12500,1450,2,8,1,0,0,1,0,0,1,0,0,1,0,0
2,25000,1300,2,19,1,0,0,1,0,0,1,0,0,1,0,0
2,15000,1450,2,10,1,0,0,1,0,0,1,0,0,1,0,0
3,38000,1496,2,25,1,0,1,0,0,0,1,0,0,0,0,0
3,20000,1850,2,10,1,0,0,1,0,0,1,0,0,0,1,0
3,15000,1600,3,9,1,0,1,0,0,0,1,0,0,1,0,0
3,130000,3500,3,37,1,0,1,0,0,0,1,0,0,0,1,1
3,27000,1850,3,14,1,0,0,1,0,0,1,0,0,1,0,0
2,16000,1210,2,13,0,1,0,1,0,0,1,0,0,1,0,0
2,13000,1400,2,9,1,0,0,1,0,0,1,0,0,1,0,0
2,10000,950,2,10,1,0,0,1,0,0,1,0,0,1,0,0
2,10000,878,2,11,1,0,0,1,0,0,1,0,0,1,0,0
2,17000,875,2,19,0,1,0,1,0,0,1,0,0,1,0,0
2,12500,300,2,41,0,0,0,1,0,0,1,0,0,1,0,0
3,25000,1800,3,13,0,0,0,1,0,0,1,0,0,1,0,0
3,35000,1956,3,17,1,0,0,1,0,0,1,0,0,0,0,0
2,12000,800,1,15,0,1,0,1,0,0,1,0,0,1,0,0
2,12000,1175,2,10,0,1,0,1,0,0,1,0,0,1,0,0
2,15000,1080,2,13,1,0,0,1,0,0,1,0,0,1,0,0
3,45000,1955,3,23,0,1,0,1,0,0,1,0,0,0,0,0
2,20000,950,2,21,0,1,0,1,0,0,1,0,0,1,0,0
2,15000,800,2,18,0,1,0,1,0,0,1,0,0,1,0,0
2,10000,1090,2,9,0,1,0,1,0,0,1,0,0,1,0,0
3,15000,1450,3,10,1,0,1,0,0,0,1,0,0,0,1,0
2,19800,1070,2,18,1,0,1,0,0,0,1,0,0,1,0,0
2,8500,60,2,141,0,1,0,1,0,0,1,0,0,1,0,0
4,130000,3133,5,41,0,0,1,0,0,0,1,0,0,0,1,1
1,8500,900,1,9,0,1,1,0,0,0,1,0,0,0,1,0
1,4500,60,1,75,1,0,0,1,0,0,1,0,0,1,0,0
2,9000,600,2,15,0,1,0,1,0,0,1,0,0,1,0,0
1,13000,750,1,17,1,0,1,0,0,0,1,0,0,0,1,0
2,18000,900,2,20,0,1,0,1,0,0,1,0,0,1,0,0
3,26000,1800,3,14,1,0,1,0,0,0,1,0,0,1,0,0
1,17000,470,1,36,0,0,0,1,0,0,1,0,0,1,0,0
2,9000,720,2,12,0,1,0,1,0,0,1,0,0,1,0,0
1,8000,450,1,17,0,1,0,1,0,0,1,0,0,1,0,0
2,10000,600,2,16,0,1,0,1,0,0,1,0,0,1,0,0
2,12000,1100,2,10,0,1,0,1,0,0,1,0,0,1,0,0
2,14000,1300,2,10,0,1,0,1,0,0,1,0,0,1,0,0
2,25000,1500,2,16,1,0,0,1,0,0,1,0,0,1,0,0
2,22000,1200,2,18,0,0,0,1,0,0,1,0,0,1,0,0
4,45000,3000,4,15,1,0,0,1,0,0,1,0,0,1,0,0
3,20000,2000,3,10,1,0,1,0,0,0,1,0,0,1,0,0
2,16000,800,2,20,0,1,0,1,0,0,1,0,0,1,0,0
3,35000,1000,3,35,1,0,1,0,0,0,1,0,0,1,0,0
2,15000,1200,2,12,0,1,0,1,0,0,1,0,0,1,0,0
1,5500,400,1,13,0,1,0,1,0,0,1,0,0,1,0,0
3,35000,1250,2,28,0,1,1,0,0,0,1,0,0,0,0,0
1,14000,700,1,20,1,0,1,0,0,0,1,0,0,1,0,0
2,25000,1100,2,22,0,0,0,1,0,0,1,0,0,1,0,0
4,36000,2050,2,17,1,0,0,1,0,0,1,0,0,1,0,0
2,20000,1428,2,14,1,0,0,1,0,0,1,0,0,0,1,0
3,30000,1700,3,17,0,0,1,0,0,0,1,0,0,0,1,0
2,12000,1140,2,10,1,0,0,1,0,0,1,0,0,0,1,0
2,16000,1000,2,16,1,0,0,1,0,0,1,0,0,1,0,0
2,13000,1160,2,11,0,1,0,1,0,0,1,0,0,0,0,0
3,22000,3000,2,7,0,0,1,0,0,0,1,0,0,1,0,0
1,15000,450,1,33,0,1,0,1,0,0,1,0,0,0,1,0
3,14000,1540,2,9,0,1,0,1,0,0,1,0,0,1,0,0
2,8000,1000,2,8,1,0,0,1,0,0,1,0,0,1,0,0
3,57000,1417,3,40,0,0,1,0,0,0,1,0,0,0,0,0
3,1200,2100,3,0,0,0,1,0,0,0,1,0,0,1,0,0
2,8000,550,1,14,0,1,1,0,0,0,1,0,0,0,0,0
3,15000,1600,3,9,1,0,0,1,0,0,1,0,0,1,0,0
2,17000,1200,2,14,0,0,0,1,0,0,1,0,0,1,0,0
2,12000,500,2,24,0,0,0,1,0,0,1,0,0,1,0,0
3,25000,1300,2,19,1,0,1,0,0,0,1,0,0,1,0,0
2,13000,600,1,21,0,1,0,1,0,0,1,0,0,1,0,0
3,35000,1565,3,22,0,0,1,0,0,0,1,0,0,1,0,0
1,6500,350,1,18,0,1,0,1,0,0,1,0,0,1,0,0
2,11000,1100,2,10,0,1,0,1,0,0,1,0,0,1,0,0
2,25000,1200,2,20,1,0,0,1,0,0,1,0,0,1,0,0
3,35000,2000,3,17,0,0,0,1,0,0,1,0,0,0,1,0
3,27000,2200,3,12,1,0,0,1,0,0,1,0,0,1,0,0
3,18000,1400,3,12,0,1,0,1,0,0,1,0,0,1,0,0
3,20000,1950,3,10,1,0,0,1,0,0,1,0,0,1,0,0
2,8500,130,2,65,0,1,1,0,0,0,1,0,0,1,0,0
2,14000,1300,2,10,1,0,0,1,0,0,1,0,0,1,0,0
3,35000,1675,3,20,0,1,0,1,0,0,1,0,0,1,0,0
2,16000,1135,2,14,1,0,0,1,0,0,1,0,0,1,0,0
3,20000,1800,2,11,0,1,0,1,0,0,1,0,0,1,0,0
3,18000,1400,3,12,0,0,0,1,0,0,1,0,0,1,0,0
4,140000,3698,5,37,1,0,1,0,0,0,1,0,0,0,1,1
2,10000,950,2,10,0,1,0,1,0,0,1,0,0,1,0,0
2,12000,650,2,18,0,1,0,1,0,0,1,0,0,1,0,0
1,5300,100,1,53,1,0,1,0,0,0,1,0,0,1,0,0
2,11000,950,2,11,0,1,1,0,0,0,1,0,0,0,0,0
2,12000,1000,2,12,0,1,1,0,0,0,1,0,0,0,0,0
2,12000,900,1,13,1,0,1,0,0,0,1,0,0,1,0,0
3,20000,1800,3,11,1,0,1,0,0,0,1,0,0,1,0,0
2,13000,1000,2,13,0,1,0,1,0,0,1,0,0,1,0,0
3,22000,1800,3,12,1,0,0,1,0,0,1,0,0,1,0,0
2,15000,1000,2,15,1,0,0,1,0,0,1,0,0,1,0,0
1,5400,450,1,12,0,1,0,1,0,0,1,0,0,1,0,0
3,16500,1771,3,9,0,1,0,1,0,0,1,0,0,1,0,0
2,12000,1150,2,10,0,0,1,0,0,0,1,0,0,1,0,0
2,8500,1000,2,8,1,0,0,1,0,0,1,0,0,1,0,0
2,14000,1050,2,13,1,0,1,0,0,0,1,0,0,0,0,0
3,15000,1500,2,10,0,1,1,0,0,0,1,0,0,1,0,0
2,6000,750,2,8,0,1,0,1,0,0,1,0,0,1,0,0
2,14000,1100,2,12,1,0,0,1,0,0,1,0,0,1,0,0
2,15000,800,2,18,0,1,0,1,0,0,1,0,0,1,0,0
3,37000,150,3,246,0,1,1,0,0,0,1,0,0,0,0,0
1,6500,750,1,8,0,1,0,1,0,0,1,0,0,1,0,0
2,10000,600,1,16,0,1,0,1,0,0,1,0,0,1,0,0
2,12000,1080,2,11,1,0,0,1,0,0,1,0,0,1,0,0
2,12000,1100,2,10,0,1,0,1,0,0,1,0,0,1,0,0
2,9000,750,2,12,1,0,0,1,0,0,1,0,0,1,0,0
3,60000,2405,4,24,1,0,0,1,0,0,1,0,0,0,0,0
2,18000,1248,2,14,1,0,1,0,0,0,1,0,0,1,0,0
2,14000,1110,2,12,1,0,1,0,0,0,1,0,0,1,0,0
3,50000,2300,3,21,1,0,1,0,0,0,1,0,0,1,0,0
2,17000,1000,2,17,0,0,1,0,0,0,1,0,0,0,0,0
2,9000,800,2,11,0,1,0,1,0,0,1,0,0,1,0,0
4,80000,3115,5,25,0,0,0,1,0,0,1,0,0,1,0,0
1,7500,500,1,15,0,1,0,1,0,0,1,0,0,1,0,0
2,14000,950,2,14,0,1,1,0,0,0,1,0,0,1,0,0
2,14000,1374,2,10,1,0,0,1,0,0,1,0,0,1,0,0
1,10000,1300,1,7,0,0,1,0,0,0,1,0,0,1,0,0
2,17000,1150,2,14,0,0,0,1,0,0,1,0,0,1,0,0
1,6500,450,1,14,1,0,1,0,0,0,1,0,0,0,0,0
2,10000,927,2,10,1,0,0,1,0,0,1,0,0,1,0,0
3,22000,1500,3,14,0,1,0,1,0,0,1,0,0,1,0,0
2,15000,1200,2,12,0,1,0,1,0,0,1,0,0,1,0,0
2,12000,1200,2,10,1,0,0,1,0,0,1,0,0,1,0,0
3,52000,2800,3,18,0,0,1,0,0,0,1,0,0,0,1,0
1,6500,562,1,11,0,1,0,1,0,0,1,0,0,1,0,0
2,20000,1500,2,13,1,0,0,1,0,0,1,0,0,1,0,0
3,25000,1950,3,12,1,0,0,1,0,0,1,0,0,1,0,0
3,14000,1360,2,10,0,0,0,1,0,0,1,0,0,0,0,0
3,25000,1800,3,13,1,0,0,1,0,0,1,0,0,1,0,0
2,12500,950,2,13,1,0,0,1,0,0,1,0,0,1,0,0
2,12000,780,2,15,0,1,1,0,0,0,1,0,0,0,0,0
1,10000,500,1,20,1,0,0,1,0,0,1,0,0,1,0,0
2,17000,1050,2,16,1,0,0,1,0,0,1,0,0,1,0,0
1,15500,600,1,25,1,0,1,0,0,0,1,0,0,0,0,0
3,65000,1800,3,36,1,0,1,0,0,0,1,0,0,1,0,0
3,60000,1800,3,33,0,1,1,0,0,0,1,0,0,1,0,0
3,45000,1900,3,23,1,0,1,0,0,0,1,0,0,0,1,0
2,10500,1100,2,9,0,1,0,1,0,0,1,0,0,1,0,0
2,9000,200,1,45,0,1,0,1,0,0,1,0,0,1,0,0
3,20000,1400,3,14,1,0,0,1,0,0,1,0,0,1,0,0
2,20000,1200,2,16,1,0,1,0,0,0,1,0,0,0,0,0
3,18000,1600,3,11,0,0,0,1,0,0,1,0,0,1,0,0
2,12000,1150,2,10,1,0,0,1,0,0,1,0,0,1,0,0
2,12000,130,2,92,0,1,0,1,0,0,1,0,0,1,0,0
4,120000,3800,4,31,1,0,1,0,0,0,1,0,0,1,0,1
3,28000,1720,3,16,1,0,0,1,0,0,1,0,0,1,0,0
1,6000,500,1,12,0,1,0,1,0,0,1,0,0,1,0,0
2,12500,1200,2,10,0,1,0,1,0,0,1,0,0,1,0,0
4,31000,2400,4,12,1,0,0,1,0,0,1,0,0,1,0,0
2,7000,800,2,8,0,0,0,1,0,0,1,0,0,1,0,0
2,22000,1300,2,16,1,0,0,1,0,0,1,0,0,1,0,0
2,17500,1400,2,12,0,0,0,1,0,0,1,0,0,1,0,0
2,14000,650,2,21,0,1,0,1,0,0,1,0,0,1,0,0
2,9500,103,2,92,0,1,0,1,0,0,1,0,0,1,0,0
1,7000,950,1,7,1,0,0,1,0,0,1,0,0,1,0,0
3,15000,1500,3,10,0,1,0,1,0,0,1,0,0,1,0,0
3,15000,1550,2,9,0,1,1,0,0,0,1,0,0,1,0,0
2,10000,140,2,71,0,1,0,1,0,0,1,0,0,1,0,0
3,14000,1800,2,7,0,1,0,1,0,0,1,0,0,1,0,0
4,85000,2550,4,33,1,0,1,0,0,0,1,0,0,1,0,0
1,5500,500,1,11,0,1,0,1,0,0,1,0,0,1,0,0
2,14000,800,2,17,1,0,0,1,0,0,1,0,0,1,0,0
2,10000,800,2,12,1,0,0,1,0,0,1,0,0,1,0,0
2,10000,1300,2,7,0,1,0,1,0,0,1,0,0,1,0,0
2,13000,600,2,21,0,1,0,1,0,0,1,0,0,1,0,0
3,20000,1000,3,20,0,1,0,1,0,0,1,0,0,1,0,0
3,25000,1000,3,25,1,0,1,0,0,0,1,0,0,1,0,0
1,7500,500,1,15,1,0,0,1,0,0,1,0,0,1,0,0
1,200000,8000,10,25,0,1,0,1,0,0,1,0,0,1,0,1
2,12000,1100,2,10,0,1,1,0,0,0,1,0,0,1,0,0
2,9500,1100,2,8,0,1,1,0,0,0,1,0,0,1,0,0
2,12000,200,2,60,0,1,1,0,0,0,1,0,0,0,0,0
2,10000,1800,2,5,0,1,0,1,0,0,1,0,0,0,1,0
2,8000,190,2,42,0,0,0,1,0,0,1,0,0,1,0,0
3,16000,1350,2,11,0,1,0,1,0,0,1,0,0,1,0,0
2,12333,1200,2,10,0,1,0,1,0,0,1,0,0,1,0,0
1,9500,400,1,23,0,1,1,0,0,0,1,0,0,0,0,0
2,16000,1200,2,13,1,0,0,1,0,0,1,0,0,1,0,0
3,20000,1400,3,14,1,0,0,1,0,0,1,0,0,1,0,0
3,14000,1300,3,10,0,1,1,0,0,0,1,0,0,0,0,0
1,7500,400,1,18,0,1,1,0,0,0,1,0,0,1,0,0
1,13900,650,1,21,0,1,0,1,0,0,1,0,0,1,0,0
1,5500,500,1,11,0,1,0,1,0,0,1,0,0,0,0,0
2,9000,875,2,10,1,0,0,1,0,0,1,0,0,1,0,0
1,4700,850,2,5,0,1,0,1,0,0,1,0,0,1,0,0
3,30000,1730,3,17,1,0,0,1,0,0,1,0,0,1,0,0
3,16500,1500,3,11,1,0,1,0,0,0,1,0,0,0,0,0
3,24000,1600,3,15,1,0,1,0,0,0,1,0,0,1,0,0
2,9500,900,2,10,0,1,0,1,0,0,1,0,0,1,0,0
2,12000,925,2,12,1,0,0,1,0,0,1,0,0,1,0,0
2,15000,1500,2,10,0,1,0,1,0,0,1,0,0,1,0,0
3,22500,1600,3,14,1,0,1,0,0,0,1,0,0,0,1,0
3,32000,1300,3,24,1,0,1,0,0,0,1,0,0,0,0,0
2,10000,1200,2,8,1,0,0,1,0,0,1,0,0,1,0,0
2,13000,133,2,97,1,0,0,1,0,0,1,0,0,1,0,0
2,7000,950,2,7,0,1,0,1,0,0,1,0,0,0,1,0
3,12000,1200,3,10,1,0,0,1,0,0,1,0,0,1,0,0
2,7500,950,2,7,0,1,0,1,0,0,1,0,0,1,0,0
2,15000,1095,2,13,1,0,0,1,0,0,1,0,0,1,0,0
1,8000,400,1,20,0,1,0,1,0,0,1,0,0,1,0,0
3,25000,2210,3,11,1,0,0,1,0,0,1,0,0,0,1,0
3,26000,1450,2,17,1,0,0,1,0,0,1,0,0,1,0,0
3,15000,192,3,78,1,0,0,1,0,0,1,0,0,1,0,0
1,3000,80,1,37,1,0,0,1,0,0,1,0,0,1,0,0
2,12500,1315,2,9,1,0,0,1,0,0,1,0,0,1,0,0
3,42000,1600,3,26,1,0,1,0,0,0,1,0,0,1,0,0
2,20000,1450,2,13,1,0,0,1,0,0,1,0,0,1,0,0
3,40000,1900,3,21,1,0,1,0,0,0,1,0,0,1,0,0
3,45000,2600,3,17,1,0,1,0,0,0,1,0,0,1,0,0
1,8500,450,2,18,0,1,0,1,0,0,1,0,0,1,0,0
2,15000,1000,2,15,1,0,0,1,0,0,1,0,0,1,0,0
2,9000,100,2,90,0,1,0,1,0,0,1,0,0,1,0,0
2,14000,1100,2,12,0,1,0,1,0,0,1,0,0,1,0,0
2,11000,1200,2,9,0,1,0,1,0,0,1,0,0,1,0,0
2,10000,1400,2,7,0,1,0,1,0,0,1,0,0,1,0,0
3,55000,2000,3,27,1,0,1,0,0,0,1,0,0,0,1,0
2,10000,1070,2,9,0,1,1,0,0,0,1,0,0,0,1,0
2,25000,1450,2,17,0,1,1,0,0,0,1,0,0,0,1,0
2,27000,1230,2,21,0,0,0,1,0,0,1,0,0,1,0,0
2,12000,1000,3,12,1,0,0,1,0,0,1,0,0,0,0,0
2,16000,1200,2,13,0,1,0,1,0,0,1,0,0,1,0,0
2,8000,150,2,53,0,1,0,1,0,0,1,0,0,1,0,0
2,14000,850,2,16,1,0,0,1,0,0,1,0,0,0,1,0
2,10000,1300,2,7,0,1,0,1,0,0,1,0,0,1,0,0
4,150000,4761,5,31,1,0,0,1,0,0,1,0,0,0,1,1
2,16000,1250,2,12,1,0,0,1,0,0,1,0,0,1,0,0
1,6000,100,1,60,0,1,0,1,0,0,1,0,0,1,0,0
3,26000,1550,2,16,0,1,1,0,0,0,1,0,0,0,0,0
2,13000,1300,2,10,0,1,1,0,0,0,1,0,0,1,0,0
3,28000,1600,2,17,1,0,1,0,0,0,1,0,0,0,0,0
2,8500,1200,3,7,0,1,0,1,0,0,1,0,0,1,0,0
2,12500,1200,2,10,1,0,0,1,0,0,1,0,0,1,0,0
3,25000,1970,3,12,1,0,0,1,0,0,1,0,0,1,0,0
2,10000,650,2,15,0,1,1,0,0,0,1,0,0,0,0,0
2,12000,1000,3,12,0,1,0,1,0,0,1,0,0,1,0,0
3,15000,1500,3,10,0,1,0,1,0,0,1,0,0,1,0,0
2,6000,1250,2,4,0,1,0,1,0,0,1,0,0,0,1,0
3,30000,1940,3,15,1,0,1,0,0,0,1,0,0,0,0,0
2,18000,700,2,25,0,1,1,0,0,0,1,0,0,1,0,0
2,8500,700,1,12,1,0,0,1,0,0,1,0,0,1,0,0
2,7500,100,2,75,0,1,0,1,0,0,1,0,0,1,0,0
1,12000,300,1,40,1,0,0,1,0,0,1,0,0,1,0,0
2,15000,980,2,15,1,0,0,1,0,0,1,0,0,1,0,0
2,15500,800,2,19,1,0,0,1,0,0,1,0,0,1,0,0
3,20000,1250,2,16,0,1,0,1,0,0,1,0,0,1,0,0
2,11000,1000,2,11,1,0,1,0,0,0,1,0,0,0,1,0
2,15000,1000,2,15,0,1,0,1,0,0,1,0,0,1,0,0
3,17000,1800,3,9,0,1,1,0,0,0,1,0,0,1,0,0
3,20000,2000,3,10,1,0,1,0,0,0,1,0,0,1,0,0
3,20000,1500,3,13,1,0,0,1,0,0,1,0,0,1,0,0
2,12000,1050,3,11,0,1,0,1,0,0,1,0,0,1,0,0
2,25000,1100,2,22,0,0,0,1,0,0,1,0,0,1,0,0
2,11500,1000,2,11,1,0,1,0,0,0,1,0,0,1,0,0
2,6500,700,2,9,0,1,0,1,0,0,1,0,0,1,0,0
1,10000,750,1,13,0,1,0,1,0,0,1,0,0,1,0,0
1,6000,450,1,13,0,1,0,1,0,0,1,0,0,1,0,0
3,14000,1000,2,14,0,1,0,1,0,0,1,0,0,1,0,0
3,34000,1500,3,22,1,0,1,0,0,0,1,0,0,0,1,0
2,15000,1550,2,9,0,0,0,1,0,0,1,0,0,0,1,0
2,20000,1450,2,13,1,0,0,1,0,0,1,0,0,1,0,0
2,9500,650,2,14,0,1,1,0,0,0,1,0,0,1,0,0
2,10000,650,2,15,0,1,1,0,0,0,1,0,0,1,0,0
3,30000,1500,3,20,1,0,1,0,0,0,1,0,0,1,0,0
2,13000,900,2,14,0,0,0,1,0,0,1,0,0,1,0,0
3,45000,1645,3,27,1,0,1,0,0,0,1,0,0,1,0,0
2,8000,600,2,13,0,1,0,1,0,0,1,0,0,1,0,0
2,25000,1250,2,20,1,0,0,1,0,0,1,0,0,1,0,0
2,12000,1300,2,9,1,0,1,0,0,0,1,0,0,0,0,0
2,19000,1000,2,19,1,0,1,0,0,0,1,0,0,0,1,0
3,22000,1500,3,14,1,0,0,1,0,0,1,0,0,1,0,0
2,15000,1150,2,13,1,0,0,1,0,0,1,0,0,1,0,0
2,15000,110,2,136,1,0,0,1,0,0,1,0,0,1,0,0
2,10000,103,2,97,0,1,0,1,0,0,1,0,0,1,0,0
2,10000,1050,2,9,0,1,1,0,0,0,1,0,0,0,0,0
2,7000,60,2,116,0,1,0,1,0,0,1,0,0,1,0,0
2,15000,1170,2,12,0,1,0,1,0,0,1,0,0,1,0,0
2,9500,167,2,56,0,1,0,1,0,0,1,0,0,1,0,0
1,6500,500,1,13,1,0,0,1,0,0,1,0,0,1,0,0
1,10000,600,1,16,0,1,0,1,0,0,1,0,0,1,0,0
1,8000,600,1,13,0,1,0,1,0,0,1,0,0,1,0,0
1,3300,200,1,16,0,1,0,1,0,0,1,0,0,1,0,0
2,12000,600,1,20,0,1,0,1,0,0,1,0,0,1,0,0
2,20000,900,2,22,1,0,0,1,0,0,1,0,0,1,0,0
2,12000,800,2,15,0,1,0,1,0,0,1,0,0,1,0,0
3,20000,1000,2,20,1,0,1,0,0,0,1,0,0,1,0,0
3,70000,3200,3,21,1,0,1,0,0,0,1,0,0,0,1,0
2,10000,1400,2,7,0,0,0,1,0,0,1,0,0,1,0,0
1,8500,550,1,15,0,1,0,1,0,0,1,0,0,1,0,0
1,8000,540,1,14,0,1,1,0,0,0,1,0,0,0,1,0
1,8000,400,1,20,0,1,0,1,0,0,1,0,0,1,0,0
2,13000,1225,2,10,0,1,0,1,0,0,1,0,0,0,0,0
3,15500,1430,2,10,0,0,1,0,0,0,1,0,0,1,0,0
2,30000,1200,2,25,0,0,0,1,0,0,1,0,0,1,0,0
2,10000,1197,2,8,0,1,0,1,0,0,1,0,0,1,0,0
2,18000,1150,2,15,1,0,1,0,0,0,1,0,0,0,0,0
1,12000,500,1,24,1,0,0,1,0,0,1,0,0,1,0,0
2,9000,1200,2,7,1,0,1,0,0,0,1,0,0,1,0,0
1,6000,500,2,12,1,0,0,1,0,0,1,0,0,1,0,0
3,32000,1600,3,20,0,0,0,1,0,0,1,0,0,1,0,0
2,36000,1100,2,32,0,0,0,1,0,0,1,0,0,1,0,0
2,17000,1220,2,13,1,0,0,1,0,0,1,0,0,1,0,0
3,20000,1500,3,13,0,0,0,1,0,0,1,0,0,1,0,0
1,9000,500,1,18,0,1,0,1,0,0,1,0,0,1,0,0
2,9500,850,2,11,0,1,0,1,0,0,1,0,0,1,0,0
2,7000,1000,2,7,0,1,0,1,0,0,1,0,0,1,0,0
3,17000,100,3,170,0,1,1,0,0,0,1,0,0,1,0,0
2,19500,1140,2,17,0,0,0,1,0,0,1,0,0,1,0,0
2,25000,1100,2,22,0,0,0,1,0,0,1,0,0,1,0,0
3,14000,1400,2,10,1,0,0,1,0,0,1,0,0,1,0,0
2,16000,1350,2,11,1,0,0,1,0,0,1,0,0,1,0,0
2,15000,180,2,83,0,1,1,0,0,0,1,0,0,1,0,0
2,13000,1250,2,10,0,1,0,1,0,0,1,0,0,1,0,0
2,12000,1300,2,9,0,1,0,1,0,0,1,0,0,1,0,0
2,12000,840,2,14,0,1,0,1,0,0,1,0,0,1,0,0
2,7500,1200,2,6,1,0,0,1,0,0,1,0,0,1,0,0
2,13000,700,2,18,0,0,0,1,0,0,1,0,0,1,0,0
4,52000,2700,4,19,0,0,0,1,0,0,1,0,0,1,0,0
2,22000,1100,2,20,0,0,1,0,0,0,1,0,0,0,1,0
2,18000,1000,2,18,1,0,1,0,0,0,1,0,0,0,0,0
2,7000,1000,3,7,1,0,0,1,0,0,1,0,0,1,0,0
3,16500,1600,3,10,1,0,0,1,0,0,1,0,0,0,1,0
3,13000,1550,3,8,0,1,1,0,0,0,1,0,0,0,0,0
1,6000,600,1,10,1,0,0,1,0,0,1,0,0,1,0,0
1,6000,500,1,12,1,0,0,1,0,0,1,0,0,1,0,0
2,21000,1100,2,19,1,0,1,0,0,0,1,0,0,1,0,0
3,10000,1000,2,10,0,0,1,0,0,0,1,0,0,0,1,0
2,12000,1000,2,12,1,0,0,1,0,0,1,0,0,1,0,0
3,30000,1800,3,16,0,1,1,0,0,0,1,0,0,1,0,0
2,15000,1300,2,11,1,0,1,0,0,0,1,0,0,1,0,0
2,10000,1100,2,9,0,1,0,1,0,0,1,0,0,1,0,0
2,9000,950,2,9,0,1,0,1,0,0,1,0,0,1,0,0
2,10000,1000,2,10,1,0,1,0,0,0,1,0,0,0,0,0
2,8000,1200,2,6,0,1,0,1,0,0,1,0,0,1,0,0
6,60000,2800,7,21,0,0,0,1,0,0,1,0,0,1,0,0
2,8000,550,2,14,0,1,0,1,0,0,1,0,0,1,0,0
2,8500,1000,2,8,1,0,1,0,0,0,1,0,0,1,0,0
2,7500,800,2,9,1,0,0,1,0,0,1,0,0,1,0,0
2,5000,600,1,8,0,1,0,1,0,0,1,0,0,1,0,0
3,30000,1800,3,16,0,1,1,0,0,0,1,0,0,0,1,0
1,7500,500,1,15,1,0,0,1,0,0,1,0,0,1,0,0
2,12000,1000,2,12,0,1,0,1,0,0,1,0,0,1,0,0
2,15500,1100,2,14,1,0,0,1,0,0,1,0,0,1,0,0
3,26000,1450,2,17,1,0,0,1,0,0,1,0,0,0,1,0
1,8000,550,1,14,1,0,0,1,0,0,1,0,0,1,0,0
2,12000,933,2,12,0,1,0,1,0,0,1,0,0,0,0,0
3,15000,1100,2,13,1,0,1,0,0,0,1,0,0,1,0,0
2,10000,1030,2,9,1,0,0,1,0,0,1,0,0,0,1,0
3,20000,1150,3,17,1,0,1,0,0,0,1,0,0,0,1,0
2,12500,850,2,14,0,1,1,0,0,0,1,0,0,0,0,0
2,18000,1000,2,18,0,1,0,1,0,0,1,0,0,1,0,0
3,21000,1400,3,15,1,0,1,0,0,0,1,0,0,0,1,0
3,95000,2700,3,35,0,0,1,0,0,0,1,0,0,0,0,0
3,26000,1700,3,15,1,0,1,0,0,0,1,0,0,0,1,0
